baseline_id,baseline,trial_id,group,attack_id,service_effect,evidence_class
B6,CausalCred,cloud-A4-226,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-227,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-228,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-229,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-230,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-231,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-232,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-233,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-234,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-235,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-236,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-237,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-238,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-239,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-240,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-241,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-242,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-243,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-244,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-245,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-246,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-247,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-248,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-249,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A4-250,G1,A4,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-001,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-002,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-003,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-004,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-005,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-006,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-007,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-008,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-009,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-010,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-011,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-012,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-013,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-014,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-015,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-016,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-017,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-018,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-019,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-020,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-021,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-022,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-023,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-024,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-025,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-026,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-027,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-028,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-029,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-030,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-031,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-032,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-033,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-034,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-035,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-036,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-037,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-038,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-039,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-040,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-041,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-042,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-043,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-044,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-045,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-046,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-047,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-048,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-049,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-050,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-051,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-052,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-053,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-054,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-055,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-056,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-057,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-058,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-059,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-060,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-061,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-062,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-063,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-064,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-065,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-066,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-067,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-068,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-069,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-070,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-071,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-072,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-073,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-074,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-075,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-076,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-077,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-078,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-079,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-080,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-081,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-082,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-083,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-084,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-085,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-086,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-087,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-088,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-089,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-090,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-091,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-092,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-093,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-094,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-095,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-096,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-097,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-098,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-099,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-100,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-101,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-102,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-103,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-104,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-105,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-106,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-107,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-108,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-109,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-110,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-111,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-112,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-113,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-114,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-115,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-116,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-117,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-118,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-119,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-120,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-121,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-122,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-123,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-124,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-125,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-126,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-127,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-128,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-129,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-130,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-131,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-132,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-133,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-134,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-135,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-136,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-137,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-138,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-139,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-140,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-141,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-142,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-143,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-144,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-145,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-146,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-147,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-148,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-149,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-150,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-151,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-152,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-153,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-154,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-155,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-156,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-157,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-158,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-159,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-160,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-161,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-162,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-163,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-164,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-165,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-166,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-167,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-168,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-169,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-170,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-171,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-172,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-173,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-174,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-175,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-176,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-177,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-178,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-179,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-180,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-181,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-182,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-183,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-184,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-185,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-186,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-187,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-188,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-189,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-190,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-191,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-192,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-193,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-194,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-195,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-196,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-197,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-198,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-199,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-200,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-201,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-202,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-203,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-204,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-205,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-206,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-207,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-208,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-209,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-210,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-211,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-212,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-213,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-214,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-215,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-216,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-217,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-218,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-219,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-220,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-221,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-222,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-223,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-224,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-225,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-226,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-227,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-228,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-229,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-230,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-231,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-232,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-233,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-234,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-235,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-236,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-237,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-238,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-239,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-240,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-241,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-242,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-243,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-244,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-245,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-246,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-247,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-248,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-249,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A5-250,G1,A5,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-001,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-002,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-003,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-004,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-005,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-006,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-007,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-008,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-009,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-010,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-011,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-012,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-013,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-014,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-015,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-016,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-017,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-018,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-019,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-020,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-021,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-022,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-023,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-024,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-025,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-026,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-027,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-028,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-029,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-030,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-031,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-032,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-033,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-034,G1,A6,false,deterministic_derivation_from_manuscript_summary
B6,CausalCred,cloud-A6-035,G1,A6,false,deterministic_derivation_from_manuscript_summary
