trial_id,initial_policy_decision,final_policy_decision,evidence_class
benign-5740,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5741,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5742,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5743,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5744,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5745,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5746,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5747,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5748,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5749,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5750,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5751,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5752,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5753,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5754,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5755,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5756,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5757,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5758,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5759,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5760,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5761,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5762,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5763,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5764,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5765,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5766,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5767,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5768,permit,deny,deterministic_derivation_from_manuscript_summary
benign-5769,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5770,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5771,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5772,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5773,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5774,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5775,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5776,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5777,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5778,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5779,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5780,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5781,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5782,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5783,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5784,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5785,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5786,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5787,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5788,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5789,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5790,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5791,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5792,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5793,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5794,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5795,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5796,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5797,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5798,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5799,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5800,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5801,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5802,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5803,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5804,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5805,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5806,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5807,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5808,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5809,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5810,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5811,permit,deny,deterministic_derivation_from_manuscript_summary
benign-5812,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5813,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5814,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5815,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5816,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5817,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5818,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5819,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5820,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5821,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5822,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5823,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5824,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5825,permit,deny,deterministic_derivation_from_manuscript_summary
benign-5826,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5827,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5828,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5829,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5830,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5831,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5832,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5833,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5834,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5835,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5836,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5837,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5838,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5839,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5840,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5841,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5842,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5843,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5844,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5845,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5846,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5847,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5848,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5849,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5850,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5851,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5852,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5853,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5854,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5855,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5856,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5857,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5858,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5859,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5860,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5861,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5862,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5863,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5864,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5865,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5866,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5867,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5868,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5869,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5870,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5871,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5872,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5873,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5874,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5875,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5876,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5877,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5878,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5879,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5880,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5881,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5882,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5883,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5884,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5885,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5886,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5887,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5888,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5889,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5890,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5891,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5892,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5893,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5894,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5895,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5896,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5897,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5898,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5899,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5900,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5901,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5902,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5903,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5904,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5905,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5906,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5907,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5908,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5909,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5910,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5911,permit,deny,deterministic_derivation_from_manuscript_summary
benign-5912,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5913,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5914,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5915,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5916,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5917,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5918,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5919,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5920,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5921,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5922,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5923,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5924,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5925,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5926,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5927,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5928,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5929,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5930,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5931,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5932,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5933,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5934,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5935,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5936,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5937,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5938,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5939,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5940,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5941,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5942,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5943,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5944,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5945,permit,deny,deterministic_derivation_from_manuscript_summary
benign-5946,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5947,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5948,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5949,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5950,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5951,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5952,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5953,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5954,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5955,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5956,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5957,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5958,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5959,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5960,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5961,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5962,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5963,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5964,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5965,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5966,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5967,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5968,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5969,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5970,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5971,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5972,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5973,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5974,permit,deny,deterministic_derivation_from_manuscript_summary
benign-5975,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5976,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5977,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5978,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5979,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5980,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5981,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5982,deny,permit,deterministic_derivation_from_manuscript_summary
benign-5983,permit,deny,deterministic_derivation_from_manuscript_summary
benign-5984,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5985,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5986,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5987,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5988,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5989,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5990,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5991,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5992,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5993,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5994,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5995,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5996,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5997,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5998,permit,permit,deterministic_derivation_from_manuscript_summary
benign-5999,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6000,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6001,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6002,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6003,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6004,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6005,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6006,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6007,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6008,permit,deny,deterministic_derivation_from_manuscript_summary
benign-6009,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6010,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6011,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6012,permit,deny,deterministic_derivation_from_manuscript_summary
benign-6013,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6014,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6015,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6016,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6017,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6018,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6019,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6020,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6021,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6022,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6023,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6024,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6025,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6026,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6027,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6028,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6029,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6030,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6031,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6032,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6033,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6034,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6035,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6036,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6037,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6038,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6039,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6040,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6041,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6042,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6043,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6044,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6045,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6046,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6047,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6048,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6049,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6050,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6051,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6052,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6053,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6054,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6055,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6056,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6057,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6058,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6059,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6060,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6061,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6062,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6063,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6064,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6065,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6066,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6067,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6068,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6069,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6070,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6071,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6072,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6073,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6074,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6075,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6076,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6077,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6078,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6079,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6080,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6081,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6082,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6083,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6084,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6085,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6086,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6087,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6088,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6089,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6090,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6091,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6092,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6093,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6094,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6095,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6096,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6097,permit,deny,deterministic_derivation_from_manuscript_summary
benign-6098,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6099,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6100,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6101,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6102,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6103,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6104,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6105,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6106,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6107,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6108,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6109,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6110,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6111,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6112,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6113,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6114,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6115,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6116,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6117,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6118,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6119,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6120,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6121,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6122,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6123,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6124,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6125,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6126,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6127,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6128,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6129,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6130,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6131,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6132,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6133,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6134,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6135,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6136,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6137,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6138,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6139,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6140,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6141,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6142,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6143,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6144,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6145,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6146,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6147,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6148,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6149,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6150,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6151,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6152,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6153,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6154,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6155,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6156,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6157,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6158,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6159,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6160,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6161,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6162,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6163,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6164,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6165,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6166,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6167,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6168,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6169,deny,permit,deterministic_derivation_from_manuscript_summary
benign-6170,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6171,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6172,permit,deny,deterministic_derivation_from_manuscript_summary
benign-6173,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6174,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6175,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6176,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6177,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6178,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6179,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6180,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6181,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6182,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6183,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6184,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6185,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6186,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6187,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6188,permit,permit,deterministic_derivation_from_manuscript_summary
benign-6189,permit,permit,deterministic_derivation_from_manuscript_summary
